image_id,dataset_id,filename,relative_path,species,individual_id,station_id,deployment_id,timestamp,latitude,longitude,camera_id,sequence_id,source
347,ATRW_LILA_BC,000463.jpg,raw/individual_tiger/tiger_160/000463.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
348,ATRW_LILA_BC,002727.jpg,raw/individual_tiger/tiger_243/002727.jpg,Panthera tigris (Amur Tiger),tiger_243,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
349,ATRW_LILA_BC,000481.jpg,raw/individual_tiger/tiger_160/000481.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
350,ATRW_LILA_BC,000240.jpg,raw/individual_tiger/tiger_246/000240.jpg,Panthera tigris (Amur Tiger),tiger_246,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
351,ATRW_LILA_BC,001305.jpg,raw/individual_tiger/tiger_154/001305.jpg,Panthera tigris (Amur Tiger),tiger_154,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
352,ATRW_LILA_BC,002200.jpg,raw/individual_tiger/tiger_153/002200.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
353,ATRW_LILA_BC,005009.jpg,raw/individual_tiger/tiger_243/005009.jpg,Panthera tigris (Amur Tiger),tiger_243,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
354,ATRW_LILA_BC,004151.jpg,raw/individual_tiger/tiger_160/004151.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
355,ATRW_LILA_BC,002453.jpg,raw/individual_tiger/tiger_160/002453.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
356,ATRW_LILA_BC,002290.jpg,raw/individual_tiger/tiger_154/002290.jpg,Panthera tigris (Amur Tiger),tiger_154,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
357,ATRW_LILA_BC,001860.jpg,raw/individual_tiger/tiger_160/001860.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
358,ATRW_LILA_BC,001306.jpg,raw/individual_tiger/tiger_160/001306.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
359,ATRW_LILA_BC,001952.jpg,raw/individual_tiger/tiger_153/001952.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
360,ATRW_LILA_BC,004902.jpg,raw/individual_tiger/tiger_243/004902.jpg,Panthera tigris (Amur Tiger),tiger_243,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
361,ATRW_LILA_BC,002552.jpg,raw/individual_tiger/tiger_246/002552.jpg,Panthera tigris (Amur Tiger),tiger_246,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
362,ATRW_LILA_BC,000905.jpg,raw/individual_tiger/tiger_136/000905.jpg,Panthera tigris (Amur Tiger),tiger_136,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
363,ATRW_LILA_BC,004397.jpg,raw/individual_tiger/tiger_243/004397.jpg,Panthera tigris (Amur Tiger),tiger_243,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
364,ATRW_LILA_BC,000685.jpg,raw/individual_tiger/tiger_154/000685.jpg,Panthera tigris (Amur Tiger),tiger_154,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
365,ATRW_LILA_BC,004971.jpg,raw/individual_tiger/tiger_154/004971.jpg,Panthera tigris (Amur Tiger),tiger_154,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
366,ATRW_LILA_BC,004433.jpg,raw/individual_tiger/tiger_153/004433.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
367,ATRW_LILA_BC,000284.jpg,raw/individual_tiger/tiger_154/000284.jpg,Panthera tigris (Amur Tiger),tiger_154,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
368,ATRW_LILA_BC,003219.jpg,raw/individual_tiger/tiger_153/003219.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
369,ATRW_LILA_BC,002182.jpg,raw/individual_tiger/tiger_160/002182.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
370,ATRW_LILA_BC,000100.jpg,raw/individual_tiger/tiger_160/000100.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
371,ATRW_LILA_BC,001300.jpg,raw/individual_tiger/tiger_153/001300.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
372,ATRW_LILA_BC,001263.jpg,raw/individual_tiger/tiger_153/001263.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
373,ATRW_LILA_BC,003483.jpg,raw/individual_tiger/tiger_136/003483.jpg,Panthera tigris (Amur Tiger),tiger_136,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
374,ATRW_LILA_BC,004219.jpg,raw/individual_tiger/tiger_153/004219.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
375,ATRW_LILA_BC,000907.jpg,raw/individual_tiger/tiger_153/000907.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
376,ATRW_LILA_BC,002936.jpg,raw/individual_tiger/tiger_153/002936.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
377,ATRW_LILA_BC,000342.jpg,raw/individual_tiger/tiger_160/000342.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
378,ATRW_LILA_BC,003800.jpg,raw/individual_tiger/tiger_153/003800.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
379,ATRW_LILA_BC,002867.jpg,raw/individual_tiger/tiger_160/002867.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
380,ATRW_LILA_BC,001435.jpg,raw/individual_tiger/tiger_246/001435.jpg,Panthera tigris (Amur Tiger),tiger_246,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
381,ATRW_LILA_BC,001399.jpg,raw/individual_tiger/tiger_160/001399.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
382,ATRW_LILA_BC,004263.jpg,raw/individual_tiger/tiger_153/004263.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
383,ATRW_LILA_BC,003144.jpg,raw/individual_tiger/tiger_136/003144.jpg,Panthera tigris (Amur Tiger),tiger_136,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
384,ATRW_LILA_BC,004857.jpg,raw/individual_tiger/tiger_136/004857.jpg,Panthera tigris (Amur Tiger),tiger_136,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
385,ATRW_LILA_BC,003991.jpg,raw/individual_tiger/tiger_136/003991.jpg,Panthera tigris (Amur Tiger),tiger_136,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
386,ATRW_LILA_BC,003172.jpg,raw/individual_tiger/tiger_246/003172.jpg,Panthera tigris (Amur Tiger),tiger_246,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
387,ATRW_LILA_BC,000626.jpg,raw/individual_tiger/tiger_160/000626.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
388,ATRW_LILA_BC,000195.jpg,raw/individual_tiger/tiger_246/000195.jpg,Panthera tigris (Amur Tiger),tiger_246,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
389,ATRW_LILA_BC,005141.jpg,raw/individual_tiger/tiger_246/005141.jpg,Panthera tigris (Amur Tiger),tiger_246,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
390,ATRW_LILA_BC,004561.jpg,raw/individual_tiger/tiger_154/004561.jpg,Panthera tigris (Amur Tiger),tiger_154,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
391,ATRW_LILA_BC,000423.jpg,raw/individual_tiger/tiger_154/000423.jpg,Panthera tigris (Amur Tiger),tiger_154,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
392,ATRW_LILA_BC,000009.jpg,raw/individual_tiger/tiger_246/000009.jpg,Panthera tigris (Amur Tiger),tiger_246,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
393,ATRW_LILA_BC,003417.jpg,raw/individual_tiger/tiger_160/003417.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
394,ATRW_LILA_BC,004809.jpg,raw/individual_tiger/tiger_246/004809.jpg,Panthera tigris (Amur Tiger),tiger_246,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
395,ATRW_LILA_BC,004295.jpg,raw/individual_tiger/tiger_153/004295.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
396,ATRW_LILA_BC,003358.jpg,raw/individual_tiger/tiger_160/003358.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
397,ATRW_LILA_BC,000923.jpg,raw/individual_tiger/tiger_160/000923.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
398,ATRW_LILA_BC,003297.jpg,raw/individual_tiger/tiger_153/003297.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
399,ATRW_LILA_BC,002071.jpg,raw/individual_tiger/tiger_160/002071.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
400,ATRW_LILA_BC,003861.jpg,raw/individual_tiger/tiger_160/003861.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
401,ATRW_LILA_BC,001105.jpg,raw/individual_tiger/tiger_246/001105.jpg,Panthera tigris (Amur Tiger),tiger_246,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
402,ATRW_LILA_BC,004016.jpg,raw/individual_tiger/tiger_153/004016.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
403,ATRW_LILA_BC,000283.jpg,raw/individual_tiger/tiger_154/000283.jpg,Panthera tigris (Amur Tiger),tiger_154,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
404,ATRW_LILA_BC,001661.jpg,raw/individual_tiger/tiger_243/001661.jpg,Panthera tigris (Amur Tiger),tiger_243,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
405,ATRW_LILA_BC,004419.jpg,raw/individual_tiger/tiger_153/004419.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
406,ATRW_LILA_BC,003386.jpg,raw/individual_tiger/tiger_153/003386.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
407,ATRW_LILA_BC,003167.jpg,raw/individual_tiger/tiger_136/003167.jpg,Panthera tigris (Amur Tiger),tiger_136,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
408,ATRW_LILA_BC,002720.jpg,raw/individual_tiger/tiger_243/002720.jpg,Panthera tigris (Amur Tiger),tiger_243,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
409,ATRW_LILA_BC,004535.jpg,raw/individual_tiger/tiger_243/004535.jpg,Panthera tigris (Amur Tiger),tiger_243,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
410,ATRW_LILA_BC,003831.jpg,raw/individual_tiger/tiger_136/003831.jpg,Panthera tigris (Amur Tiger),tiger_136,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
411,ATRW_LILA_BC,000438.jpg,raw/individual_tiger/tiger_136/000438.jpg,Panthera tigris (Amur Tiger),tiger_136,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
412,ATRW_LILA_BC,003039.jpg,raw/individual_tiger/tiger_160/003039.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
413,ATRW_LILA_BC,003163.jpg,raw/individual_tiger/tiger_246/003163.jpg,Panthera tigris (Amur Tiger),tiger_246,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
414,ATRW_LILA_BC,001873.jpg,raw/individual_tiger/tiger_136/001873.jpg,Panthera tigris (Amur Tiger),tiger_136,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
415,ATRW_LILA_BC,002257.jpg,raw/individual_tiger/tiger_160/002257.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
416,ATRW_LILA_BC,004042.jpg,raw/individual_tiger/tiger_153/004042.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
417,ATRW_LILA_BC,004911.jpg,raw/individual_tiger/tiger_153/004911.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
418,ATRW_LILA_BC,004828.jpg,raw/individual_tiger/tiger_160/004828.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
419,ATRW_LILA_BC,003968.jpg,raw/individual_tiger/tiger_160/003968.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
420,ATRW_LILA_BC,001485.jpg,raw/individual_tiger/tiger_160/001485.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
421,ATRW_LILA_BC,002978.jpg,raw/individual_tiger/tiger_153/002978.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
422,ATRW_LILA_BC,003176.jpg,raw/individual_tiger/tiger_160/003176.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
423,ATRW_LILA_BC,004294.jpg,raw/individual_tiger/tiger_160/004294.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
424,ATRW_LILA_BC,000599.jpg,raw/individual_tiger/tiger_243/000599.jpg,Panthera tigris (Amur Tiger),tiger_243,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
425,ATRW_LILA_BC,003209.jpg,raw/individual_tiger/tiger_243/003209.jpg,Panthera tigris (Amur Tiger),tiger_243,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
426,ATRW_LILA_BC,002260.jpg,raw/individual_tiger/tiger_153/002260.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
427,ATRW_LILA_BC,003080.jpg,raw/individual_tiger/tiger_154/003080.jpg,Panthera tigris (Amur Tiger),tiger_154,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
428,ATRW_LILA_BC,001511.jpg,raw/individual_tiger/tiger_154/001511.jpg,Panthera tigris (Amur Tiger),tiger_154,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
429,ATRW_LILA_BC,002475.jpg,raw/individual_tiger/tiger_160/002475.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
430,ATRW_LILA_BC,004363.jpg,raw/individual_tiger/tiger_246/004363.jpg,Panthera tigris (Amur Tiger),tiger_246,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
431,ATRW_LILA_BC,002114.jpg,raw/individual_tiger/tiger_243/002114.jpg,Panthera tigris (Amur Tiger),tiger_243,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
432,ATRW_LILA_BC,004833.jpg,raw/individual_tiger/tiger_153/004833.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
433,ATRW_LILA_BC,001323.jpg,raw/individual_tiger/tiger_153/001323.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
434,ATRW_LILA_BC,002047.jpg,raw/individual_tiger/tiger_154/002047.jpg,Panthera tigris (Amur Tiger),tiger_154,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
435,ATRW_LILA_BC,003186.jpg,raw/individual_tiger/tiger_153/003186.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
436,ATRW_LILA_BC,003933.jpg,raw/individual_tiger/tiger_160/003933.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
437,ATRW_LILA_BC,003871.jpg,raw/individual_tiger/tiger_243/003871.jpg,Panthera tigris (Amur Tiger),tiger_243,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
438,ATRW_LILA_BC,001687.jpg,raw/individual_tiger/tiger_154/001687.jpg,Panthera tigris (Amur Tiger),tiger_154,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
439,ATRW_LILA_BC,001410.jpg,raw/individual_tiger/tiger_153/001410.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
440,ATRW_LILA_BC,002002.jpg,raw/individual_tiger/tiger_160/002002.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
441,ATRW_LILA_BC,002728.jpg,raw/individual_tiger/tiger_153/002728.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
442,ATRW_LILA_BC,004622.jpg,raw/individual_tiger/tiger_153/004622.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
443,ATRW_LILA_BC,002078.jpg,raw/individual_tiger/tiger_243/002078.jpg,Panthera tigris (Amur Tiger),tiger_243,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
444,ATRW_LILA_BC,004876.jpg,raw/individual_tiger/tiger_153/004876.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
445,ATRW_LILA_BC,001991.jpg,raw/individual_tiger/tiger_160/001991.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
446,ATRW_LILA_BC,001676.jpg,raw/individual_tiger/tiger_153/001676.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
447,ATRW_LILA_BC,004792.jpg,raw/individual_tiger/tiger_246/004792.jpg,Panthera tigris (Amur Tiger),tiger_246,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
448,ATRW_LILA_BC,002808.jpg,raw/individual_tiger/tiger_136/002808.jpg,Panthera tigris (Amur Tiger),tiger_136,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
449,ATRW_LILA_BC,004429.jpg,raw/individual_tiger/tiger_246/004429.jpg,Panthera tigris (Amur Tiger),tiger_246,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
450,ATRW_LILA_BC,001454.jpg,raw/individual_tiger/tiger_160/001454.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
451,ATRW_LILA_BC,001182.jpg,raw/individual_tiger/tiger_246/001182.jpg,Panthera tigris (Amur Tiger),tiger_246,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
452,ATRW_LILA_BC,005014.jpg,raw/individual_tiger/tiger_160/005014.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
453,ATRW_LILA_BC,001885.jpg,raw/individual_tiger/tiger_136/001885.jpg,Panthera tigris (Amur Tiger),tiger_136,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
454,ATRW_LILA_BC,002445.jpg,raw/individual_tiger/tiger_136/002445.jpg,Panthera tigris (Amur Tiger),tiger_136,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
455,ATRW_LILA_BC,000201.jpg,raw/individual_tiger/tiger_153/000201.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
456,ATRW_LILA_BC,004124.jpg,raw/individual_tiger/tiger_153/004124.jpg,Panthera tigris (Amur Tiger),tiger_153,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
457,ATRW_LILA_BC,002527.jpg,raw/individual_tiger/tiger_160/002527.jpg,Panthera tigris (Amur Tiger),tiger_160,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
458,ATRW_LILA_BC,000851.jpg,raw/individual_tiger/tiger_154/000851.jpg,Panthera tigris (Amur Tiger),tiger_154,ATRW_Zoo_Cam,ATRW_2019,,,,ATRW_CAM,,https://lila.science/datasets/amur-tiger-re-identification
